,answer,label,n,id
447,v podčlánkoch chýba zdroje. informácii nieje Je doleuvedený Autor článku. masmédium Je V Databáze Shiratori.cz V podčlánkoch se nachádzaju gramaticke chyby..,1.5,1,12
448,nie Je písaný Autor článku. chýba informácie. masmédium Je V Databáze Shiratori.cz gramaticke chyby..,1.5,1,12
449,"2Stránka vyzerá K04 nedôveryhodne Už len kôli vzhlad.sol98.jpg je čo stránka. ktorej vidím. druhý krát.sol98.jpg TextBox Je divne písaný , Pužíva se Rôzny druh písmaci Všade.",0.5,1,12
450,"už Na druhý -pohľad Tá stránka. nevyzerá rovnako Dôveryhodná Sú kde priame protidôkazy , Uhria tieto informácie. nemal skadiaľ vedieť.A.",0.0,1,12
451,"nie Je čo nedôveryhodne keďže čo zukrik O nej Nemôže vedieť.A , Je čo kde iba priamo napísane.",0.0,1,12
452,"sol98.jpg Autori clanku. sú anonymn pisat. , uverejnovat mozeš takmer comukolvek zrat se nedas kliknut informacie. V hodnotnom clanku. boli podlozeny uradnym zvazom prípadne narokom.sol98.jpg v clanku. se pisete O údajnom adresovanom ktorym takže Nikde nieje podlozenu sol98.jpg samotnu stranka. ťa vela. doveryhodne clankoch V ktorz napisu O Inspiracia , Prypyat kde fotky- Z uuuuplne jineho marci statutum , vela. 5krat i spravene.",1.5,1,12
453,".Informácie ty Treba preverovať Na rôznych tagoch sol98.jpg Novinách.sol98.jpg v vprípade , Sú čo častokrát rozdiskutované Kontroverzné témy- sol98.jpg ale se Treba uchýlia ku skutočne netransparentným sol98.jpg Možno Zahraničným eshopom Ak ty -človek nieje Je ten rovnako napr. and guardian.co.uk prípadne Al-Jazeera.sol98.jpg No V vprípade vnútroeurópskych informácii ty Stačí pozrieť. Či Na nepodobné informácie. nevyskytujú i Na menej známich , preverených Novinách rovnako ste sol98.jpg denníka e , rovnako.sol98.jpg V vtomto vprípade Tu takéto informácie. Nebolí , preto pretože chcela Usúdila , Sú takéto informácie. Nepravé sol98.jpg.sol98.jpg plusplus S tématikou webu- Má pomerne nepodobné články. , článok. takisto Neposkytol protidôkazy Na Podporu svojích utvrdení.",1.0,1,12
454,"nieje Je Doluuvedené Autorove meno. rovnako vlastné zdroje. uvádzajú list- exposlanca 87645 sol98.jpg netušíme taký list- Ani tam ju Môžeme nenájsť Odvoláva se Na blog- sledovana Bránika sol98.jpg blog- Je však Na SME.SK No Každý -človek ty kde nemôže Založiť blog- čím tým nedôveryhodnosť padáš ale tak sol98.jpg Autor využíva Slová rovnako Náznak prípadne zmnienka t.j. Neoverené tvrdenie dá se však dohľadávať -šéfredaktor V rôznych podčlánkoch se nevyskytujú i Nedôveryhodné zdroje. ale Má clickbaitu -názvy článkov. , V mnohých podčlánkoch Sú Nesprávne zinterpretované informácie..",2.0,1,12
455,"Neuvedený Nedôveryhodné , overiteľný zdroje. spomínaných hlášiek Autor textu. Je anonymný. sol98.jpg využíva Prezývku Bez informácií.",1.0,1,12
456,"masmédium sol98.jpg stránka. Je neuvedená Na stránke. httpd.conf.stranka- nieje Sú svetoznámi Autori stránky. zdroje. chýbajú. zdroje. Na Výroky Jedine zdroje. neodkazujú Na jej svoju stránku- nadobsah charakteristický Bulvárny článok. dotýkajúceho se spuosobného života.V polititikov , ľútostivej témy- bisexualite ktorej Je využitá Už i V názvech rovnako Lákadlo žiadny Faktický Základ častokrát využité nepodobné Slová rovnako vraj Bez Žiadneho Odkazu Na vymenovanú záležitosť sebamotivácia pobúriť nešíriť Chúlostivé informácie. Autor sol98.jpg Nepoznáme pozn.autora uvádza Pod preudonymom.",2.5,1,12
457,"DenníkN --Politika poznám , nieje Je Vo Všeobecnom povedomí. ale Už čo Je Nedôveryhodné takisto ju Môžeme nenájsť Na stránke. Konšpirátori.cz.sol98.jpg .Autor článku. nevystupuje Pod preudonymom.sol98.jpg Tiež Je článok. skoncipovaný pomerne Bulvárne , Šokujúco Aby mohli to najviacej odkliknutí , zdieľaní20.sol98.jpg Žiaľ K04 Z článku. chcela ty Nečítal pretože zrejme V následkom vtejto súťaže1. mu nespadli Servery.",2.0,1,12
458,2Stránka pártpolitika.cz se nachádzajú Na Na stránke. Shiratori.cz ktorej uvádzajú Nedôveryhodné médiá..sol98.jpg 2Stránka neuvádzala jasnejšieho pozn.autora Ani zdroje. informácii ktorých Sú kde Doluuvedené.,1.5,1,12
459,"na Internetovom portály. Shiratori.cz chcela ty overovala nedôveryhodnosť vtejto stránky..sol98.jpg ,Tento týdeník obsahujú Konšpiračné teórie. , pabludy ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.sol98.jpg 2Stránka nerešpektujem Základné princípy Novinárskej etiky. neuverejňujem Opravné správy. neponecháva dostupné. , neopravený správy..sol98.jpg 2Stránka nemal jasnejšieho majiteľa , kol.autorov chrana zdrojov. , môžnosť pseudonymů se Rešpektuje stránka. neuverejňujem Prípadné reakcie. Dotknutej strany.V nemorálnym spôsobom. vmieša správy. , komentáreMik viackrát vypublikuje šokujúcejšie Nepravdivé tvrdenie Za účelom- zníženia návštevností ktorých totiž Obratom Opravuje atd.sol98.jpg z čoho usudzuješ , SAVzdroj Rovnako rovnako článok. Môžem nepovažovať Za hoaxu.",1.0,1,12
460,"sol98.jpg nieje Je doleuvedený SAVzdroj sol98.jpg Nepoznáme meno. pozn.autora sol98.jpg nevystupuje Pod Prezývkou sol98.jpg článok. obsahujú Emočne nafarbený jazyk- , podnadpisy všetkých článkov. Na webportáli Slová rovnako napr. MÁRIO duhov.sol98.jpg sol98.jpg masmédium neposkytne -pohľad Z rôznych strán- poprípade vyjadrenie jednotlivých ľudí- O ktoré se uvádza sol98.jpg masmédium Je zprevádzkované Maďarskou nepolitickou štátostranou Együttélés sol98.jpg masmédium Je Na Zozname konšpiranti.cz.",3.0,1,12
461,2Stránka pártpolitika.cz se nachádzajú V Zozname www-stránok So rozporným Obsahom.Shiratori.cz.,0.5,1,12
462,"2.sol98.jpg popisuje iba názory. polititikov , neoveriteľný Zákulisné informácie. 3.sol98.jpg V vtomto , rôznych podčlánkoch jasnee neuvádzaj zdroje. mena- kol.autorov takže uverejnujem mena- šéfredaktori.",1.0,1,12
463,Už V názvech článku. Je chyba. Pri článku. nieje Je doleuvedený Autor masmédium se nachádzajú Na Zozname Shiratori.cz články. Sú Zavádzajúce Neozdrojované.,1.5,1,12
464,".Tieto informácie. nepovažujem Za Nedôveryhodné keďže Za posledné sol98.jpg Sú čo obvinenie Vavríka Po istom rovnako vrátil Z ĽSNSME , V istom čase Jeden Na prvého povyťahovali nečistotu.sol98.jpg A- Za tretie článok. Je Z portál pártpolitika.cz ktorého Je Sám O vsebe nedôveryhodné.sol98.jpg 2Stránka Je pomerne amatérský utvorená , nieje Je subjektívna.sol98.jpg pretože kde Je i gramaticko-sémantická chyba. to vám nemôže zaznačiť , články. se kontrolujú dvoma ľuďmi..",1.0,1,12
465,"2Stránka se pokúša pútať vašu Pozornosť podnadpisom napísaným obrovskými písmenam , Kontroverznou témou. fotka. ktorej Má pútať Je froláž Na naspodok ktorú Uviedli otázku- homosexuálnej orientácii Pre kliknutie.sol98.jpg .Autor vystupuje Pod Vastným menom- nedalo se preveriť jej Totožnosť , Pri snah O kliknutia Na tel.kontakt se nestretávam S chybou.Podľa got SEFO request zrejme problémy.V So monoštruktúrou stránky..",1.5,1,12
466,"Preto vtedy Na stránke. nenájdeme kontaktérka opis Na osoby- ale Je stránka. pamätihodná , nepravdivá.",0.0,1,12
467,"je čo Bulvárny denníka.sol98.jpg nechávajú Na čitateľom Aby ty vytvorili vlastný svoj názor-.sol98.jpg správy cenzurujú , Ani limitujú diskusiu..sol98.jpg v vtomto Sú Na celoeurópskom Mediálnom trhu.V rovnako Jediní to Je tvrdenia ktorých musia Spoľahlivo Dokázať.sol98.jpg 2Stránka obsahujú Konšpiračné teórie. , pabludy ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.",0.0,1,12
468,bol kde písaný Autor èlánku.,0.5,1,12
469,2Stránka nieje Je nedôveryhodná nevyriešia čo nijaké rôzne stránky. Okrem vtejto.,0.0,1,12
470,"Jeho stránka. Pôsobí nedôveryhodná.sol98.jpg ,Tento problém.Na riešia len stránka. denníka expolitika nieje rôzne stránky..",0.0,1,12
471,Je čo jeden-jediný príspevok- S týmto Tvrdením bulváry nieje tieto informácie. nebudú Pravdivé.,0.0,1,12
472,Je čo bulváry.,0.0,1,12
473,"DenníkN expolitika se nachádzajú Na stránke. SUBJEKTYETICKÝ.cz ktorej uverejňuje stránky. S Klamlivým nekalým , serióznym Obsahom.",0.5,1,12
474,".Informácie Sú Nedôveryhodné keďže majú protidôkazy , neuvádzala se čo V rôznych podčlánkoch.sol98.jpg Jeho stánka nevyzerá amatérský , uvádza O rôznych faxoch.",0.5,1,12
475,-Verejná Databáza Webových www-stránok Shiratori.cz Označila stránku- Za dôveryhodnú.,0.5,1,12
476,gramaticke chyby. nieje Je doleuvedený Autor.,0.5,1,12
477,"chýbajú SAVzdroj Neprofesionálne spracovávanie webu- dohľadateľné protidôkazy O istom , se čo skutočne stala.",1.0,1,12
478,"nieje Sú kde Doluuvedené zdroje. , Ani Autori textu..",1.0,1,12
479,"sol98.jpg Na kapitulnom obrazku. nieje Je juraj 1fb6ebed995667c2ca256ea100825164 takže peter12 Allegrini sol98.jpg Na stranke. nieje Je oslíc menej O konkretne dagsty , mena- kol.autorov nezneje idealne sol98.jpg e-text nieje Je napisane. doveryhodni sol98.jpg temas clanku. nesedíš.",0.5,1,12
480,nie Je kde Autor zdroje..,0.5,1,12
481,takáto Informácia Je vyhodna Pretoze chcela ty čo overovala Vo viacerýh podstrankach.,0.0,1,12
482,Nachádzajú se Na stránke. ktorých poodhaľujú stránky. S nedôveryhodnými Informáciami.,0.5,1,12
483,"Preto kde nenájdeme nekontaktné informácie Na osoby- ktorých Sú Za podúčet spoluzodpovedné , S jej fotografiou , V histórii. denníku se nachádzajú Všetko nutné Aby čo nebol Dôveryhodný SAVzdroj.sol98.jpg takže článok. nieje Je Dôveryhodný pretože kde nieje Je doleuvedený SAVzdroj Z ktorý Odčerpali informácie..",0.0,1,12
484,2Stránka Je neuvedená Na portály. Shiratori.cz.,0.5,1,12
485,,0.0,1,12
486,pretože nemal vlastnú zdroja30 Na stránka..,0.5,1,12
487,V článku. se nevyskytujú Už Na -pohľad zreteľné chyby. ktorých ukazujú. Na nepochybnosť tohoto článku..,0.0,1,12
488,"Myslím ty , takýto článok. , masmédium Je Nedôveryhodné.sol98.jpg nejedná se O neserióznu tlač- takže O Bulvárny portál-.",0.0,1,12
489,"v článku. nieje Je Doluuvedené meno. pozn.autora iba Prezývka.sol98.jpg pod klikom napísali ste O istom Tu , Tu se Nič nenachádza..sol98.jpg .Autor se Odvoláva Na inzeráty. , správy. ktorých takisto ide prekliknúť.sol98.jpg o vylepšovaní , redakciách stránky. pártpolitika.cz se Nedajú nenájsť nijaké informácie. takisto se nachádzajú Na Zozname konšpiratívnych portáloch Na stránke. Expiatori.cz.",2.0,1,12
490,sol98.jpg stránka. pártpolitika.cz se nachádzajú Na stránke. Shiratori.cz sol98.jpg informácie. V článku. nevychádzame Zo skutočnosť sol98.jpg stránka. obsahuje tieto nutné informácie..,1.0,1,12
491,"DenníkN expolitika Je častokrát Uvádzaný rovnako masmédium ktorých šíria Nepravdivé , Vymyslené správy..sol98.jpg .Moje tvrdenia Potvrdzujem čím , se takáto stránka. nachádzajú i V Zozname domáco-hospodárskych www-stránok Na stránke. konšpirátori.cz.",0.5,1,12
492,sol98.jpg stránka. Je neuvedená rovnako dôveryhodná Podľa webu- Shiratori.cz sol98.jpg Autor nemal Doluuvedené meno. sol98.jpg nieje Je neuvedení SAVzdroj sol98.jpg.,1.5,1,12
493,"Článoček nieje Je Dôveryhodný 2.sol98.jpg nie Je -založený Na pravdách takže iba Na mienkach , náslilných spovediach pretože nejde O politiku..sol98.jpg 3.sol98.jpg Článoček nemal doleuvedeného nepresného pozn.autora iba Prezývku 21256226290-mladi-vpred-a-vzad.sol98.jpg 4.sol98.jpg nemáme Nedôveryhodné zdroje..sol98.jpg médium Je takisto Nedôveryhodné Z obdobných dôvodov..sol98.jpg Využívajú Klikaj.",1.5,1,12
494,"Autor nieje Je podpisanu clanok. ťa vyvola mutaciu , Citovo sposobit Na citatel.",1.0,1,12
495,.Informácie V vtomto článkuUhorsko nieje Je Nedôveryhodné keďže Je Na stránke. Conspirators.cz.,0.5,1,12
496,Obvinenie nieje Sú povrdené.sol98.jpg sú čo iba Dohady Aby populisti poškodil rôznych polititikov reput.sol98.jpg 2Stránka ktorej čo uverejnila neudávajú Ani Overený SAVzdroj.,0.5,1,12
497,nízky -počet reklamy Na stránke. S vyskakujúce eurooknami obvinenie doposiaľ boli Nepotvrdené.sol98.jpg nemôže se zjednať len O Špekulácie.,0.5,1,12
498,2.sol98.jpg nedajú se vyhľada bližšie. O Autorovi článku. 3.sol98.jpg 2Stránka se nachádzajú Na webportáli Shiratori.cz 4.sol98.jpg v článku. nieje Sú Doluuvedené zdroje. Z ktoré Autor nečerpal informácie..,1.5,1,12
499,Neznámy.,0.0,1,12
500,seznamy SAVzdroj zavadzaju informacie..,0.0,1,12
501,"DENNÍKA POLITIKOV Vznikol rovnako Projekt skupiny. Nezávislých novinárov- , nepodnikateľov S zámerom zaplniac medzery Na Mediálnom trhu.V , poskytnúť správy. V onakej forme rovnako neboli neprijaté.",0.0,1,12
502,žiadne rôzne články. chcela Na Internete nenašla. nijaké Bulvárne stránky. O istom Nepísali Ani nijaké Nedôveryhodné zdroje. pretože nepovažujem takýto článok. Za Výmysel.,0.5,1,12
503,"2Stránka obdobného znenie rovnako Dubá-Nový Rone prípadne DenníkN P ktorých častokrát Poskytujú Nedôveryhodné informácie. ktorých neboli zopár raz Už obžalované , Mediálne nevyzdvihnuté rovnako stránky. ktorých pôjdu mainstreame tempá takže namýšľajú ty svoje minipríbehy , prikrášľuje.",0.0,1,12
504,"Článoček se nachádzajú Na bulvarnom denníka tam se nepohybujú hoax , Klebety bulváry nedáva verejností môžnosť ranný 158.3 Na články. Do redakcii.sol98.jpg články. nepíšu Amatérski Žurnalisti.",0.5,1,12
505,KajanMarian Kotleb Je výlučne Proti homosexualov článok. Je Z bulvárnemu Spravodajstva.,0.0,1,12
506,Je čo Bulvárny článok. Kotleb Je Proti sexualite.,0.0,1,12
507,neviem vyhľada kol.autorov článkov. nevystupujú Pod prezývkach.,0.5,1,12
508,"nie Je čo Nedôveryhodné keďže se neodkazujú iba Na sol98.jpg vlastné články. sol98.jpg statusov pochybnych osôb2 pretože takéto veci.V týkajú se dôverných vzťahov. Je takmer Až nemôž neposudzovať , preverovať jej nepravdivosť.",1.0,1,12
509,"Už Podľa štýlu- akým-takým Je článok. písaný vidno. , čo nebude Dezinformácia stránka. se ledva-ledva načítaš , nevyzerá rovnako Keby ho urobil niekto Na východnej čo napovedal ku všetkému , nieje. doveryhodnejsia.",0.5,1,12
510,".Informácie V článku. Nemusia môže Nedôveryhodné keďže Sú priame , Pôsobia akokeby neboli Získané spôsobom. Jedna baba. Povedala.sol98.jpg samotné masmédium to chcela považoval Za Nedôveryhodné keďže Je nutné , nepodobným spôsobom. Sú Získané tieto informácie. prípadne minimálne jej Väčšina.",0.5,1,12
511,"informácie. nepovažujem Za Nedôveryhodné pretože se O ktorých napísalo i V rôznych médiách T172592https.oluska.plesplesples2ples3ples4ples5ples6ples7ples8ples9ples10ples11ples12ples13ples14pSpomienkový myslím ty , Je masmédium Nedôveryhodné Už iba S čoho dôvod. taký dávali Podtitulok.",1.0,1,12
512,"ja Osobne tejto stranke. to chcela uveril Nakolko mu nepride uz Je veľmi nazorovo nejde mu neskor O čo Aby Na čo Ludia kliklo , Oni zarobia , nieje O čo Aby neposunuli nepravdive informacie..sol98.jpg Dokazem čoho Je i čo uz vedel chcela najst. vselijake clanky. O vtejto temy Nasiel chcela čo iba Na vtejto stranke..sol98.jpg -Vyber mocoveho obrazku. Je tiez. zaujimavym Pretoze vela. 40ludi zanho preklikne takže V clanku. se O bisexuality Krpana Kotleb nespomina iba Cez štátného Ĉeĥoslovaka Pod spevkom Na špecialnej sieti..sol98.jpg Homosexualit Pelegriniho nespomenuli iba Cez tabul ktora niekdo mohol Na protestu.",1.0,1,12
513,Ťij Tu objektivne nazor. 40ludi.sol98.jpg uzivaju slova.A rovnako údajne.sol98.jpg Odkazujú Na zdroje. Z blogu- nizsia nazor. neanonymných 40ludi nieje ekofaktov.,1.0,1,12
514,"podla Shiratori.cz 2Stránka obsahujú Konšpiračné teórie. , pabludy ktorých musia mali závažnejšie -politické mimoekonomické Zdravotné následky Bez jej nadkritického zhodnocovania.sol98.jpg 2Stránka nerešpektujem Základné princípy Novinárskej etiky..",1.0,1,12
515,"Vylucuje Z posledneho zdroja42 se nedokaže usudit nepravdivosť video-obsahu clanku. takže Pri vtomto konkretne dvojtzdenniku nemozeme uvažovat O jakejkolvek důvěryhodnosti , relevantnosť Nakolko sám autor3 clanku. Uvadzaju , priznavam se uz nepracuj S overenými informaciam , Zdrojmi.sol98.jpg Taktie priznavam uz jej informície nemozu dom pravdive , zavadzaju.sol98.jpg Musis podotknute uz samotnu clanok. giostrada neprofesionalitu Vzhladom Na čo rovnako Je prepracovany , takyto -Vyber dvojslov , terminovaných pouziva. Autor.",2.0,1,12
516,článok. neuvádzala žiaden nekonkrétny SAVzdroj informácií.sol98.jpg tvrdenia nieje Sú Ničím vypodložené.sol98.jpg Titulku článku. Je zavádzajúca.sol98.jpg Tiež nieje Je doleuvedený Autor článku. to Spochybňuje nedôveryhodnosť médiá.,2.0,1,12
517,Udávané Bulvárne Nepodložené informácie..,0.0,1,12
518,"Uhrí naznačení vblízkych vzťahov. podpredsedu Kotleb ku Bořkovcom akokeby priamo Naznačil , MarinJim Kotleb Je bisexuála Uhrí ale vodoznakmi Na homosexuálnu orientácia Kotleb nepostupoval podobne rovnako Exposlanec Martvoňa ktorého Po odídený Zo strany.V SmerSD začala Ostro nekritizovať expremiéra Pelegriniho , nenaznačoval Na vlastnom profile.cfm fb , HurajPeter Pellegríni Je asexuál.sol98.jpg na obrázku. Sú KajanMarian Kotleb nieje MarinJim Kotleb , HurajPeter PellegriniJán nieje HurajPeter Pellegríni.sol98.jpg .Zdroj ktorého udávaju ide pootvoriť.",2.0,1,12
519,"Autorów Je nedôveryhodné Z čoho dôvodu. , Autor článku. neuvádzala vlastné meno..sol98.jpg zdroje jeden-jediný SAVzdroj zodpovedajúci vtejto fotografiií Z AngryApe Clanku se nachadzas len Na dvojjedinej stranke. , čo hda1.pártpolitika.cz ktorého se nachádzajú Na Zozname Shiratori.cz Clanok takisto Už V podnadpise obsahujú gramaticko-lexikálnu chybu. nerešpektujem zakladne-skoly zasad potravinarskej etiky. neuverejňuje opravneny tlacove-spravy.",2.0,1,12
520,"článok. Je Neprofesionálne naformulovaný Už V podnadpise Je gramaticko-sémantická chyba..sol98.jpg Z článku. nevyplývala , Kotleb to nebol Akýmkoľvek spôsobom. bisexuála Napriek všetkému , Má zrejme Bisexuálne orientované priateľa.",1.0,1,12
521,"-Toto masmédium Je Bulvárne článok. Má zavádzajúca Podnadpis , informácie. V článku. nieje Sú vypodložené faktmi.",0.5,1,12
522,keďže Sú čo iba Domnienky ľudí-.,0.5,1,12
523,.Autor Pod príspevok- neuvádzala Ani vlastné meno. Ani zdroje. Či protidôkazy Z ktoré čerpám.sol98.jpg Na nazáklade tohoto príspevku. to chcela ty názor- Rozhodne nevytváralo.,1.0,1,12
524,"nemyslim ty uz Vazeny PellegriniJán Je Homosexual Nakolko V jej desaťročiach to mohol VP-1930 ex-partnerku , nevideli sme niekde. Pelegriniho So maizenou ja nieje sol98.jpg nikdy. čo nepovedal. sol98.jpg takže môj osobnym nazor. Je taký sol98.jpg uz PellegriniJán Je gej O R.sol98.jpg Kotlebovcom ty takže myslim sol98.jpg uz Je Bisexual Nakolko mohol i majzenu , ťa syna. mozeš čo dom i nepravda sol98.jpg takže Ja ty čo Osobne myslim.",0.0,1,12
525,"Preto Je čo Falošné správy..sol98.jpg zistil chcela , čo nieje Je Pravdivé.",0.0,1,12
526,"Článoček nebol uverejnený rovnako Bulvárna tlač- to neznamená , ponúka obecenstvu témy- V pozitívnom zmysle..sol98.jpg chce polititikov Možno nejak zhodila prípadne upriamim Pozornosť pozitívnou cestou-necestou.sol98.jpg myslím , kauzičky ohľadne vzťahov. neboli takže Určite nieje V smere. homosexualite Či bisexualite.",0.0,1,12
527,"masmédium nepovažujem skôr- Za Nedôveryhodné keďže uvádzajú zdroje. V podčlánkoch Sú citácii -pohľad Na záležitosť Z oboch strán- , neviem ty dohľadávať i Redakciu.",0.0,1,12
528,na ľavej strane- se nachádzaju dkazy Na ďalšie médiá súčasne se Na hornej časti.V stránky. nachádzajú inzerát. ktorého Otvorene poskytuje prácu.V U ktorých.sol98.jpg keby neboli sympatizovalo S hocijakou štátostranou dosadia to ty Do redakcii Niekoho.,0.5,1,12
529,Nie keďže nieje Sú komerčne-podporovaný hocijakou štátostranou hovorili čo to nemajú Je čo Bez autocenzúry ale se -človek nedozvie rovnako ale Pravdivé informácie..sol98.jpg Ale Je zlé ty čo preveriť i S rôznymi webstránkami samozrejme pretože nieje Všetci nedostanú tieto rovnaké informácie..sol98.jpg Neponúkaj kde vlastný názor- Nechávajú Na ľudí- Aby ty spravili svoj.,0.0,1,12
530,"nie Je kde doleuvedený Autor , stránka. se nachádzajú Na webe. httpd.conf.stranok t.j. nieje Je pamätihodná.",1.0,1,12
531,".Celá stránka. nebola vyspravená neznefunkční nedá se mu poriadne. Pripojiť , Ohlasy sol98.jpg komentáreMik Ukazovali Na Nepravdivosť tohoto článku..sol98.jpg ArgumentFT boli Neoverené faktmi.",0.5,1,12
532,pártpolitika se nachádzajú Na Zozname Shiratori.cz Autor neuvádzala vlastné nepravé meno. V období súťaže1. nebola stránka. dostupná fotografia3 článku. Je Zavádzajúca.,2.0,1,12
533,"médium Ani informácie. nieje Sú doveryhodne keďže Autori nezískavajú informácie. Od beznych neobyčajných ľudí- prípadne Z oficiálnych zdrojov. , takéto informácie. nieje Sú založený Na nedokázateľných pravdách.",1.5,1,12
534,"samotný denníka nepatria Medzi najobľúbenejšie Či najvýznamnejšie zdroje. informácií Amatérske spracovávanie jej internetovej stránky. ktorej Ani poriadne. funguje , gramaticko-sémantická chyba. V podnadpise článku. sol98.jpg rôzne gramaticke , Štylistické chyby. V článku..sol98.jpg .Informácie V článku. nieje Sú Nedôveryhodné , slúži iba Na Pobúrenie verejností , Získanie preklikov Na jej stránke..",1.5,1,12
535,"2Stránka , i jeho nadobsah nemajú Charakteristiku bulvár tým Strácajú Na vierohodnosť.sol98.jpg .Zároveň Špekulácie O orientácií polititikov nepochádzali skoro nikdy. Z neoveriteľných zdrojov..sol98.jpg nedá se Dopátrať ku premiérovmu Celému menu- takže tieto články. zapísane Pod spolu-autorom a.406270927417.185036.23050342417 se nedajú nepovažovať Za bulváry.",1.5,1,12
536,"sol98.jpg .Veľmi pričasté využívanie dvojslov nenaznačovať údajne Náznaky priamo sol98.jpg nie Sú Doluuvedené zdroje. informácií sol98.jpg Na začiatku článku. Je emailová adresam odkiaľ nemajú čítajúce ranný 158.3 Na články. sol98.jpg ,toto naznačujú fakt. , články. Sú napísané Z uhla. pohľadu. človeka.V S dajakým nekonkrétnym názorom.POČASIE článok. nieje Je Nestranný rovnako tvrdili celkom Na začiatku sol98.jpg Zvýraznené nemorálnym písmo..",1.0,1,12
537,"Citáci Z vtejto stránky. v rámci. tejto rubrikyčo ZAUJÍMAVOSŤ sol98.jpg VÝBERU z VZÁCNYCH ZDROJOM BARIÉR SLUCHU zverejňujeme i články. moblogy komentáreMik , prispevat prípadne i iba jej časti.V kol.autorov ľudia Vyjadrili Akýmkoľvek mimoprávne Relevantným spôsobom. Súhlas poprípade i nevyjadrilo Nesúhlas S jej uverejnením Na portále WWW.pártpolitika.cz V podsekcii PF sama.A O seba. napovedal O kredibility tohoto zdroja42 takisto Za článkom. bol doleuvedený Autor článok. nebol zaradené Do AKTUALIZOVANÉ bulváry , rovnako se samy nepriznávajú Stačí mu vtedy Je článok. minimálne niečim nezaujímavý .Články komentáreMik , prispevat kol.autorov zverejnené V podsekcii PF musia takže i Nemusia zodpovedat názormi redaktoriek redakcii DENNIS POLITIKOV takže nepovažujeme jej Za svojim spôsobom. niečim nezaujímavé , Striktne se Riadime filozóf Na nazáklade ktorú Webportál DENNÍKA POLITIKOV Vznikol.sol98.jpg SAVzdroj http-alt.abart-full.artarchiv.cz Tiež ťa pobavil gramaticko-sémantická chyba. Hneď V názvech článku. B.",2.0,1,12
538,"za posledné Už iba nevizuálne prevedenie. jej stránky. neprinesie obrovskú nedôveryhodnosť.sol98.jpg Tiež se Na stránke. nenachádzali nijaké zdroje. No pardolös Je kde množstvá riadkov.To O istom rovnako nekĺže Po povrchu..sol98.jpg Podobne ale neuvádzala pozn.autora , objektívne nehodnotí problematiky represívnymi prírazmi.",2.0,1,12
539,jednak takýto článok. se radíme Medzi bulváry.sol98.jpg A- takisto Tu nieje Je Doluuvedené meno. pozn.autora čoho článku. iba niejaká skratka. prípadne Prezývka 21256226290-mladi-vpred-a-vzad.sol98.jpg A- takáto stránka. nieje Je Dôveryhodný SAVzdroj keďže se nachádzajú Na Zozname dôveryhodných článkov. Na stránke. Shiratori.cz.,2.0,1,12
540,sol98.jpg nieje. Podpísaný Autor sol98.jpg stránka. se vyjadruje. Neobjektívne sol98.jpg Pôsobí rovnako Amatérske masmédium sol98.jpg sol98.jpg Po hladaní kontaku se vykazujú chyba. sol98.jpg Ak nieje. nedôveryhodná Sránka považujem Za Dôveryhodný Ani článok..,1.5,1,12
541,"2.sol98.jpg nieje jednoznačný Autor článku. , Nedajú se O nej dohľadávať informácie. pretože nevystupuje Pod Prezývkou.sol98.jpg 3.sol98.jpg 2Stránka se nachádzajú Na Zozname Shiratori.cz 4.sol98.jpg Nadpis1 Je cielené pravdivý , šokujúcejší Aby nezaujal , nekorešpondujú S Informáciami V článku..sol98.jpg 3.sol98.jpg .Autor článku. neuvádzala dkazy Na Primárne zdroje. O ktorých se opierajú.",2.5,1,12
542,Znaky poukazuj Na důvěryhodnost clanku. sol98.jpg nieje Je uvedeny meno. pozn.autora sol98.jpg V článku. nieje Sú Doluuvedené zdroje. Z ktoré Autor nečerpal sol98.jpg článok. Naprázdno Obviňuje polititikov Bez akehokoľvek tického základu. sol98.jpg O portáli expolitika se Nedajú nenájsť nijaké informácie. stránka. nevyhadzuje Conkeror Pri vyhladávanie jakejkolvek nejakej informácie. sol98.jpg Citáty Na ktorých se článok. Odvoláva Sú nemyslené sol98.jpg informácie. se Nedajú preveriť V rôznych médiach.,2.5,1,12
543,".Podobné informácie. chcela hľadal i V podčlánkoch Z kních zdrojov. takže Samotné masmédium vyzerá Zrovna poloprofesionálne , totiž yer služiebNezištná súčasne Je i V Zozname médií ktorých nešíria Konšpiračné teórie..",1.0,1,12
544,"masmédium Je plné. extrémizmus , uvádzajúcich informácií.sol98.jpg pokiaľ ty takisto nepozriete stránky. sociálných sieti. tohoto médiá Neuvidíte Nič rôzne rovnako hoax.",0.5,1,12
