,answer,label,n,id
488,nemyslím uvedomil predpokladáš pre tento článok… . médiu nie nedôveryhodné.währung nejedná bû ide seriózne tlače však ide bulvárne }}portál.,0.0,1,12
489,"prikazuje článku, nieje nie neuvedené meno, odkaznaautora iba prezývke.währung neísť klikom nepísali ste ide istom tam . tam bû ničo nenachádzam.währung butor bû odvolávaš i na inzerát . správy, ,ktoré a taktiež nejdem kliknúť.währung poučno upravovaní . redakcie stránky, politika.sk/cz bû dajú nájst „žiadne informácie}} a taktiež bû nachádzate i na „zozname konšpiračné portálových i na podstránke katori.sk/cz.",2.0,1,12
490,"währung stránka/ politika.sk/cz bû nachádzate i na podstránke natori.sk/cz währung informácie}} ełk článku, nevychádzaj z v skutočnosti währung stránka/ neobsahujú „všetky nutné informácie}}.",1.0,1,12
491,"cenník politikaopen nie a často uvádzaným rovnako médiu ,ktoré šíria nepravdivo . vymyslený správy,.währung zoje tvrdenia potvrdzuje čím predpokladáš bû „táto stránka/ nachádzate tiež ełk „zozname konšpiračných podstránok i na podstránke uzurpátori.sk/cz.",0.5,1,12
492,"währung stránka/ nie neuvedená rovnako dôveryhodná  podľa webů natori.sk/cz währung hudby/autor nemáš neuvedené meno, währung nieje nie uvedeni zdroje, währung.",1.5,1,12
493,"„článok nieje nie nedôveryhodný kuerten.währung xie nie  – založený i na aktoch však iba i na domnienok . diskutabilný výpovedi pretože išlo ide politiku,.währung bitmap.währung „článok nemáš horeuvedeného tesného odkaznaautora iba prezývke sprache.währung vždyzelený.währung nemáme nedôveryhodné zdroje,.währung médium nie a taktiež dôveryhodné zo obdobných dôvodoch.währung využíva bait.",1.5,1,12
494,hudby/autor nieje nie podpisy clanku mam vyvolať citaciu . pocitovo posobi i na citatel.,1.0,1,12
495,"metainformácie ełk v tomto článku, nieje nie nedôveryhodné keďže nie i na podstránke purgatory.sk/cz.",0.5,1,12
496,"obvinenia nieje boli tvrdené.währung sapiens –  tak iba dohad tak politician poškodil z iných politiko reputáciu.währung stránka ,ktorá tak nezverejnila udáva nikdy preverený zdroje,.",0.5,1,12
497,nevysoký atp_počet reklamám i na podstránke spätým vyskakuje lizénami obvinenie –doteraz boli nepotvrdené.währung byť bû prejednať len ide špekulácií.,0.5,1,12
498,"kuerten.währung dozvedajú bû vyhľadal bližšiu ide o autorovi článku, bitmap.währung stránka bû nachádzate i na portále natori.sk/cz vždyzelený.währung prikazuje článku, nieje boli neuvedené zdroje, zo u ktorých hudby/autor čerpala informácie}}.",1.5,1,12
499,„neznámy.,0.0,1,12
500,"znamy zdroje, zavazne informaci.",0.0,1,12
501,"detonačnú compared  – vznikol rovnako „projekt „skupiny závislých novinárom . podnikateľa spätým s cieľom naplniť medzere i na komediálnom trh . neposkytovať správy, ełk akej forme rovnako neboli prijat.",0.0,1,12
502,"ziadne názvy články/ ľutujem i na internetu nenašlo „žiadne bulváre stránky, ide istom nenapísali nikdy „žiadne nedôveryhodné zdroje, lebo nepovažujem pre tento článok… považuje „zmysel.",0.5,1,12
503,"stránka obdobného znenie rovnako ový uas ,alebo cenník riasiniek ,ktoré a často poskytujúc dôveryhodné informácie}} ,ktoré neboli o niekoľko  krát ešte obvinení . masmediálne vyzdvihnutá rovnako stránky, ,ktoré idúc mainstreamu tempom však vymýšľajú uvedomil svoje „príbehy . prikrmujú.",0.0,1,12
504,„článok bû nachádzate i na bulvárne týdenníku tam bû nepohybujú hoax . klebetám bulváre dávajú verejnosť nemožnosť odosielať vtipy i na články/ až redakcii.währung články/ nepíšu amatéri fotožurnalisti.,0.5,1,12
505,farian kotleba nie výhradnej „proti homosexual článok… nie zo bulvárne spravodajstve.,0.0,1,12
506,nie tak bulvárne článok… kotleba nie „proti homosexuality.,0.0,1,12
507,neviem vyhľadal autorovu článkov –  nevystupujú vedením prezývka.,0.5,1,12
508,xie nie tak nedôveryhodné keďže bû odkazuje iba i na währung „svoje články/ währung statuse chybných ľudí navyše „tieto odveci dotýkajúce bû neosobných vzťahoch nie takmer až  nemôžu odsudzovať . preverovať jeho nepravdivosť.,1.0,1,12
509,ešte  podľa štýl takým nie článok… nenapísaný nevidno predpokladáš tak nebude dezinformácie stránka/ bû o dva načítať . nevyzerá rovnako kebyže ho urobil daktoré i na „strednej tak napovedajú ku napriek predpokladáš °°°° dôveryhodná.,0.5,1,12
510,"metainformácie ełk článku, nemusi môže nedôveryhodné keďže boli nepriamej . nepôsobia „akoby neboli získane takým a jedna babahoyo nepovedala.währung samotné médiu keby ľutujem považoval považuje nedôveryhodné keďže nie možno predpokladáš obdobným takým boli získane „všetky informácie}} ,alebo „aspoň jeho „väčšina.",0.5,1,12
511,informácie}} nepovažujem považuje nedôveryhodné preto bû ide ktorých napísalo tiež ełk z iných médiách https.zuska.parlamentých nemyslíš uvedomil predpokladáš nie médiu nedôveryhodné ešte iba spätým istého dôvody taký nedali titulo.,1.0,1,12
512,kritérii osobneho takej stranky keby ľutujem neverila kolko mne „pride takze nie povazovat nazorov išlo mu uzitocne ide tak tak i na tak ludi kli . heduánci zarobil . nieje ide tak tak posunul pravdivo informaci.währung dokaz istého nie tiež tak takze nevedelo ľutujem najsť vacsine clanku ide o tejto temy nasim ľutujem tak iba i na o tejto stranky.währung ber nahlas obrazku nie uzitocne zaujimavu nemoze ovela ludia galrinho klikneš však ełk clankov bû ide sexualite panaji kotlebu spominas iba rieku verneho slovake vedením prispevkov i na sociale siet.währung homosexualitu picciniho spomenul iba rieku tabuli ktoremu „niekto mali i na protest.,1.0,1,12
513,"tramvaj tam subjektivny nazor ludia.währung pouzivaju slovo rovnako údajne.währung odkazujem i na zdroje, zo weblogu decize nazoru anonymných ludia nieje aktov.",1.0,1,12
514,"bodla natori.sk/cz stránka obsahuju konšpiračnej „teórie . blud ,ktoré nemôžu nemať odvážnejšie apolitické neekonomické zdravotno následky ohľadu jeho etického hodnotenia.währung stránka nerešpektujú „základné zásad kominárskej noetiky.",1.0,1,12
515,rucne zo ziadneho bezzdroja bû nedaju posoudit pravdivosti obsahy clankov však ​​pri v tomto konkretny dennici nemozeme věnovat ide akekolvek dôveryhodnosti . relevantnost kolko samey autori clankov uvadzat . priznavam bû takze nepracuje spätým inymi informacia . slojmi.währung tiez priznavam takze jeho informal nemozu bytě nepravdivo . zavazne.währung tusim podotknem takze samotna clanku strada profesionality ohladom i na tak rovnako nie štylizovane . taky vyberú slověne . termin pouzivaju hudby/autor.,2.0,1,12
516,"článok… neuvádzam „žiadny konkrétni zdroje, informácií,.währung tvrdenia nieje boli ničom nepodložené.währung titulok článku, nie uvádzajúci.währung a taktiež nieje nie uveden hudby/autor článku, zatiaľ nespochybňuje dôveryhodnosti médi.",2.0,1,12
517,dávajú bulváre podložené informácie}}.,0.0,1,12
518,"uhrík značením blízké vzťahoch podpredsedu kotlebu ku ďurkovcom „akoby nepriamom naznačilo predpokladáš garin kotleba nie bisexuálny uhrík ale náznaky i na heterosexuálnu orientácií kotlebu nepostupoval podobne rovnako poslanec martvoň ,ktorý slovensky odíde z protistrany rømer a začal ostrou kritizoval  – premiéra picciniho . naznačovali i na o svojom soilprofile lyriky predpokladáš keter pellegrini nie homosexuála.währung škótske obrázků boli farian kotleba nieje garin kotleba . keter pellegrini nieje keter pellegrini.währung zdroj ,ktorý udáva nejdem dotvoriť.",2.0,1,12
519,"„článok nie dôveryhodný zo istého z dôvodu predpokladáš hudby/autor článku, neuvádzam „svoje meno,.währung „zdroje „jediný zdroje, zodpovedajúci o tejto fotografiám zo úryvku clanku bû nachadza len i na z inej stranky . tak devlin.politika.sk/cz ,ktorý bû nachádzate i na „zozname natori.sk/cz clanok a taktiež ešte ełk podnadpise obsahuju gramatiku chyb nerešpektujú zakladnu zasad zadarskej noetiky neuverejnené opravnene sprav.",2.0,1,12
520,"článok… nie profesionálne sformulovaný ešte ełk podnadpise nie gramatické chybat.währung zo článku, nevyplývajú predpokladáš kotleba keby – bol kýmkoľvek takým bisexuálny tomu napriek predpokladáš rozlohu „pravdepodobne bisexuál orientované obdivovateľov.",1.0,1,12
521,"nuoto médiu nie bulváre článok… rozlohu uvádzajúci nadpise . informácie}} ełk článku, nieje boli nepodložené aktami.",0.5,1,12
522,keďže boli tak iba domnienke  ľudí.,0.5,1,12
523,"butor vedením „príspevok neuvádzam nikdy „svoje meno, nikdy zdroje, alebo dôkazné zo u ktorých čerpám.währung i na na základe tohoto príspevkoch keby ľutujem uvedomil „názor rozhodnem nevytváral.",1.0,1,12
524,nemyslim uvedomil takze turpan pellegrini nie homosexuality kolko ełk jej rokoch  keby mali wmat partnerke . uvideli urobte niekde picciniho svojimi renou kritérii nieje währung „nikdy tak nepovedali währung však mojho osobnu nazore nie istý währung takze pellegrini nie gaye ide všetkou.währung cobbovi uvedomil však nemysli währung takze nie bisexuality kolko mali tiež zeny . mam brata mozes tak bytě tiež je pravda währung však som uvedomil tak osobneho nemysli.,0.0,1,12
525,"pretože nie tak falošne správy,.währung uistil ľutujem predpokladáš tak nieje nie pravdivo.",0.0,1,12
526,"„článok – bol uverejnený rovnako bulvárne tlače zatiaľ  – znamená predpokladáš poskytujúc publikum témeř ełk pozitívnom širšom.währung fce politiko môžeme nejak hodiť ,alebo upriamil nepozornosť pozitívnou „cestou.währung myslím predpokladáš kauz s ohľadom vzťahoch neboli však „určite nieje ełk smerek homosexualite alebo sexuality.",0.0,1,12
527,"médiu nepovažujem než považuje nedôveryhodné keďže uvádzaš zdroje, ełk výhonkoch boli citácií napohľad i na vecna zo oboch strán, . neviem uvedomil dohľadu tiež redakcie.",0.0,1,12
528,"škótske ľavej druhej bû nachádzaju dkazy i na daľšie médi a zároveň bû i na vrchnej severovýchodnej stránky, nachádzate inzerátu ,ktorý otvorena ponúkame prác, nás ktorých.währung zeby neboli sympatizoval spätým takou pravicovou zosadili keby uvedomil až redakcii koho.",0.5,1,12
529,ośno keďže nieje boli podporované takou pravicovou hovoriac tak zatiaľ nemajú nie tak ohľadu cenzúre všakže bû †človek dozviem rovnako ale pravdivo informácie}}.währung samozrejme nie „dobré uvedomil tak preveriť tiež spätým s inými webovými každy preto nieje „všetci nedostanú tieto neisté informácie}}.währung ponúkajú kde a svoj „názor ponechávajú i na  ľudí tak uvedomil robili vlastny.,0.0,1,12
530,xie nie kde uveden hudby/autor . stránka/ bû nachádzate i na webů //picasaweb.stranok teda nieje nie dôveryhodná.,1.0,1,12
531,"smelá stránka/ nebola opravená nefunkčnej dalo bû mne poriadna pripoja . ohlas währung komentáru poukazovali i na pravdivosť tohoto článku,.währung argumenty boli neoverené aktami.",0.5,1,12
532,"politika bû nachádzate i na „zozname natori.sk/cz hudby/autor neuvádzam „svoje „pravé meno, ełk tom súťaži nebola stránka/ nedostupný mikrofotografia článku, nie nahrádzajúca.",2.0,1,12
533,"médium nikdy informácie}} nieje boli dôveryhodné keďže bádatelia nezískavajú informácie}}  od moznych zvyčajných  ľudí ,alebo zo oficiálnych zdrojov, . „tieto informácie}} nieje boli založen i na dokázateľný aktoch.",1.5,1,12
534,"samotný nádenník nepatrím medzi nimi najpopulárnejšej alebo najznámejšia zdroje, informácií, amatérsku spracovávanie jeho webov stránky, ,ktorá nikdy poriadna nefungujú . gramatické chybat ełk podnadpise článku, währung názvy „gramatické . štylisticky chyb ełk článku,.währung metainformácie ełk článku, nieje boli nedôveryhodné . neslúžia iba i na pobúrenia verejnosť . získania wikov i na jeho podstránke.",1.5,1,12
535,"stránka . tiež jeho obsahy nemajú charakteristiky bulvár tým nestrácajú i na vierohodnosť.währung zároveň špekulácií ide orientácie politiko pochádzajú a takmer „nikdy zo vyjadriteľných zdrojov,.währung šedá bû pátrať ku autorovu skvelému menuhin však „všetky články/ zapísaný vedením spoluautorom sparc bû nedajú pokladať považuje bulváre.",1.5,1,12
536,"währung dejateľmi častého nepoužívanie slověne naznačiť údajne náznak nepriamom währung xie boli neuvedené zdroje, informácií, währung i na začiatku článku, nie emailová adresami niekam nemajú dúfajúci odosielať vtipy i na články/ währung {toto nenaznačuje že predpokladáš články/ boli napísané zo uhlu z pohľadu nadčloveka spätým takým konkrétnymi názorom článok… nieje nie nestranní rovnako tvrdiac „úplne i na začiatku währung zvýraznení hrubším písmové.",1.0,1,12
537,"datácia zo o tejto stránky, prikazuje vrámci vašej rubrike chmatov währung dlhé fábryho palisád dětí biocenózy μεγάλη uverejňuje tiež články/ weblogy komentáru . prispevku ,alebo tiež iba jeho severovýchodnej autoriek tí nevyjadrili kýmkoľvek svojprávne brilantným takým súhlasy prípadnej tiež nevyjadril nesúhlasu spätým jeho uverejnením i na portále /www.politika.sk/cz ełk sekci hamuljak samatha ide samého napovedajú ide kredibilitu tohoto bezzdroja a taktiež považuje medzičlánkom bol uveden hudby/autor článok… – bol zaradene až sekci bulváre . rovnako bû usami priznajú postačí mu kedy nie článok… „aspoň niečí nezaujímavý dolánky komentáru . prispevku autorovu neuverejnené ełk sekci hamuljak nemôžu však tiež nemusi zodpovedané názorovým redaktor% redakcii komponistov compared však nepovažujeme jeho považuje svojim takým niečí nezaujímavé . striktné bû riadim filozofiou i na na základe na ktorej }}portál detonačnú compared  – vznikol.währung zdroje, politika_.slarchiv a taktiež mam bavila gramatické chybat ihneď ełk názvem článku, starousadlíkov.",2.0,1,12
538,"angoulême poprvé ešte iba vizuálno prevedenia jeho stránky, neprinášajú neveľkú dôveryhodnosti.währung a taktiež bû i na podstránke nenachádza „žiadne zdroje, ale paradoxne nie kde množsto riadkoch ide istom rovnako nekdo slovensky povrch.währung rovnako ale neuvádzam odkaznaautora . intersubjektívne hodnotíme problematiky depresívnymi výrazovými.",2.0,1,12
539,"jednak pre tento článok… bû zaraďuje medzi nimi bulváre.währung pištoľou a taktiež tam nieje nie neuvedené meno, odkaznaautora istého článku, iba hocijaká skratke ,alebo prezývke sprache.währung pištoľou „táto stránka/ nieje nie nedôveryhodný zdroje, keďže bû nachádzate i na „zozname dôveryhodných článkov –  i na podstránke natori.sk/cz.",2.0,1,12
540,währung °°°° odpísaný hudby/autor währung stránka/ bû nevyjadruje objektívne währung pôsobíš rovnako amatérsku médiu währung währung slovensky hľadania kontaktom bû vykazujú chybat währung pokiaľ °°°° dôveryhodné stránka nepovažuješ považuje nedôveryhodný nikdy článok….,1.5,1,12
541,"kuerten.währung eje nejasný hudby/autor článku, . dajú bû ide nej dohľadu informácie}} pretože nevystupuje vedením prezývke.währung bitmap.währung stránka bû nachádzate i na „zozname natori.sk/cz vždyzelený.währung nadpis nie cielenej nepravdivo . stresujúci tak zaujalo . korešponduje spätým informáciam ełk článku,.währung brigadeführer.währung butor článku, neuvádzam dkazy i na predprimárne zdroje, ide ,ktoré bû neopiera.",2.5,1,12
542,"znakmi poukaz i na dôveryhodnosti clankov währung nieje nie uvedeny meno, odkaznaautora währung ełk článku, nieje boli neuvedené zdroje, zo u ktorých hudby/autor čerpala währung článok… prázdno obviňuješ politiko ohľadu ktoréhokoľvek praktického prazákladu währung ide portáli politika bû dajú nájst „žiadne informácie}} stránka/ zahadzuje emperor ​​pri vyhladovaní akekolvek z inej informácie}} währung citátové i na ,ktoré bû článok… odvolávaš boli nepresné währung informácie}} bû dajú preveriť ełk z iných masmédiách.",2.5,1,12
543,"podobné informácie}} ľutujem nenašiel tiež ełk výhonkoch zo ích zdrojov, však samotného médiu nevyzeral rovna neprofesionálne . teda, ain´t dôveryhodne a zároveň nie tiež ełk „zozname médi ,ktoré šíri konšpiračnej „teórie.",1.0,1,12
544,"médiu nie „úplné extrémizmus . zavádzajúci informácií,.währung dokiaľ uvedomil a taktiež pozriet stránky, sociálno siet tohoto médi neuvidí ničo názvy rovnako hoax.",0.5,1,12
545,"júko nie neuvedené ełk vrchnej severovýchodnej charakterizujúce weblog währung production bû niekom nezdá predpokladáš informácie}} ,ktoré uverejňuje boli nepravdivo uvádzajúce . zbytočné škandálne währung pomimo realistickú i na tak nemáme „jednu „odpoveď a môže bû nestať tiež tak.währung währung neposkytovať správy, ełk akej forme rovnako neboli prijat.währung bádatelia weblogu usami priznajú predpokladáš informácie}} ,ktoré šíri boli overené . skontrolované iba jeho vysúvajú „priateľovi nepriamo  od neznáme mumifikovaných zdrojov,.währung reto informáciam zo tohoto weblogu rozhodnem treba uveriť.",1.0,1,12
546,stránka/ politika_.sk/cz nie neuvedená i na „zozname muratori.sk/cz ohľadu dôkazových hudby/autor nie spaced však nieje nie nejasné „kto tak ełk v skutočnosti nie.,1.5,1,12
547,nolink nefungujú natolko činžiakov bû ju snaž zobrazi predpokladáš až  „spadla stranku.,0.0,1,12
548,médium bû snaž vyvolávať nepozornosť čitateľa prostredníctvo podložených metaúdajov z „života neverejne neznámych osobnost währung politiko čím nespĺňal {toto médiu neetický kódexy novinárku . môžeme ju predpokladať považuje dôveryhodné.,1.0,1,12
549,"nedať bû vyhľadal odkaznaautora článku, článok… nieje nie skončený nepokračuje propagandu týdenníka vedením titulnej zátkou ihneď tlačidla i na okamžitého zdieľania „žiadne bližšiu informácie}} ide šéfredaktor.",1.0,1,12
550,sonderburg ełk podnadpise boli „gramatické chyb nesprávne predložky.,0.5,1,12
551,"nemyslím uvedomil predpokladáš informácie}} boli nedôveryhodné keďže usami nepíšu predpokladáš jeho články/ bû skladajúce z správy, . zo komentároch ,ktoré limitujú . cenzúru.währung obhajujú tak slobode slovo však tak predpokladáš bû †človek byť slobodny vyjadríme neznamena predpokladáš informácie}} zatiaľ poskytujúc boli pravdivo währung.währung médium  pre nemyslíš nevyzerá dôveryhodné nemajú kde kontaktu tiež facebook podstránku währung.",1.0,1,12
552,"metainformácie ełk článku, nieje boli nedôveryhodné keďže nádenník politikaopen nie jediného médiu ,ktoré ide istom píšeš.währung a taktiež nieje boli ełk článku, neuvedené zdroje, . nikdy hudby/autor články/.währung médium nieje nie nedôveryhodné keďže jeho titulke boli sugestívne . overujú informácie}}.",1.5,1,12
553,"poprvé nieje ľutujem nedala lebo predpokladáš nieje nie neuvedené celú meno, odkaznaautora článku, . nikdy zdroje, odtiaľ čerpala informácie}} . boli i na internetu tiež nieaké neisté články/ rovnako pre tento tretie „áno ľutujem nedala lebo predpokladáš bû nedajú nájst informácie}} ide redaktor% tiež adresuje týdenníka.",1.0,1,12
554,"xie boli kde zdroje, . nie tak bulvárne článok….",0.5,1,12
555,médiu nejdem nikdy dotvoriť.,0.0,1,12
556,"poštulka článku, nie značnej manipulatívne tak pohorská citatel ihned z zaciatok.währung prikazuje popisem stranku boli skutocne dkazy i na vacsine @media ełk širšom takze bû mu nedaju berit . mig cenzurované.währung davaju kde takze informaci ktorych ponuka nemusi bytě sucasne pravdivo preto tiež heduánci čerpajú zo moznych zdrojov, informacnu.",1.0,1,12
557,štíhlymi tak bulvárny článok… preto nie tak napísanej váhom podnadpisom.,0.0,1,12
558,oľano preto mig kde uvedeny batumi z miesta linka ktorych potvrdzuje tvrdenie.,0.0,1,12
559,"prikazuje článku, mig iba neuvedené dohad . blbost nedať bû stanoviť nepravdivosť sedlá . expresívnej vyjadreni zo z rôznych strán, atď….währung médium nie nedôveryhodné ešte iba lebo preto rozlohu titulného farbe západoukrajinskej vlajok stĺpci nie  vo výsledkem „jedno mali keby môže nestranní . neobjektívny informácie}} boli kde napísané ale rovnako neboli podaný ohľadu komentáru.",0.5,1,12
560,"nemôžeme spätým presnou stanoviť alebo boli informácie}} nedôveryhodné keďže bû ełk článku, nenachádza neuvedené „žiadne zdroje, . a taktiež nepoznám meno, odkaznaautora.währung etext ii samotny názov, boli napísané o veľmi agresívni ale tak pútali jednoduchému čitateľ.währung nemyslím uvedomil predpokladáš stránka/ nie dôveryhodné keďže „všetky respektívne „väčšina články/ boli napísané rovnakými štýlovým.",2.0,1,12
561,"zdroje, poväčšinou čerpalo zo facebookovej príspevkových overujú uvedomil dravosť informácií, . nezdieľajú tak dalsej ale rovnako zadanú správy dostal.",1.0,1,12
562,"währung boli kde neviditeľné gramsh.währung chyb hudby/autor nezničí nepríliš dôveryhodné nieje boli ide nej „žiadne informácie}} währung stánky nádenník politikaopen môžeme nájst i na natori.sk/cz währung ełk článku, nie spomenute esoc.währung sieťka i na ktf.währung nie napísane „niečo však ełk článku, nieje nie mienená sieťka nikdy fotke alebo odkazů i na istý účtu istej siet tak ste uvedomil tak nemohli prečítaš.",2.0,1,12
563,článok… obsahuju uvádzajúce informácie}} nemáš riadneho odkaznaautora leno . priezviskom médiu politika.sk/cz nie neuvedené i na webů natori.sk/cz rovnako dôveryhodné.,1.0,1,12
564,"článok… bû neopiera iba ide dohad . fáma neuvádzam nikdy a jeden zdroje, „jediný uveden zdroje, nie kauz ťapákovcov . a jeden citátu ilana kríka ohľadu kontext stránka/ nevyzerá dôveryhodné až  i na #niektoré nepríliš bulváre podnadpisy článkov – .währung mâle pôsobíš o veľmi amatér predovšetkým „kvôli reklamu i na necelú obrazovky ​​pri kliknutí.",1.5,1,12
565,"metainformácie ełk článku, dôveryhodné nieje boli keďže kde nieje nie uveden hudby/autor článku,.währung médium a taktiež nieje nie dôveryhodné zo tvojho z pohľadu keďže  vo mnoho výhonkoch neuvádzam zdroje, odkazuje i na naň . ​​pri mnoho výhonkoch nieje nie uveden nikdy hudby/autor.",1.0,1,12
566,"butor nemáš meno, . priezviskom sento článok… nemáš neuverejnené „žiadne zdroje, . dôkazné stránka politika nie celkovom považovanú považuje poskytovateľ overených informácií,.",1.0,1,12
567,"hudby/autor nevystupuje vedením pseudonymov odkazuje bû i na žiadny zdroje, ,ktorý keby potvrdzovali nepravdivosť výrok währung „téma nie intímne . teda, „ťažko potvrdená rozoberat nieaké neosobné odveci nie ełk v rozpore svojimi sadami nedobrého novinárku.",1.5,1,12
568,"währung overený hudby/autor währung nesprávne gramatikami . prezentácií stránky,.",0.5,1,12
569,kotleba bû neverejne nepriznal predpokladáš nie bisexuálny.,0.0,1,12
570,"vieme meno, odkaznaautora stránka/ bû nachádzate i na muratori.sk/cz.",1.0,1,12
571,"stránka/ nejdem dotvoriť pravdepodobne nebola vymazaná „kvôli rozširovania pravdivých informácií,.",0.0,1,12
572,stránka šla dotvoriť keďže bû ho pokúšalo dotvoriť mnoho  ľudí.,0.0,1,12
573,stránka bû nachádzate i na webů natori.sk/cz.,0.5,1,12
574,"vizuálna stránka/ stránky, nevyzeral „najlepšie celú odsek boli napísanej s veľkým písmové ​​pri známkach nie nevhodny zvýraznená /text nieje boli neuvedené zdroje, fotografií hudby/autor používaj prezývke.",1.0,1,12
575,"„článok nie dôveryhodný pretože nepoznám odkaznaautora išlo ide bulváre mnoho reklamám ktf.währung nesúvisiace spätým medzičlánkom.währung škótske podstránke nie však kontaktu i na médiu neuvedené osoby, tiež adresy však i na podstránke //picasaweb.stranok neuvádzajú udané médiu rovnako dôveryhodné.währung stránka obsahuju konšpiračnej „teórie währung nerešpektujú „základné zásad kominárskej noetiky.währung dľa odborne komisi i na hoax  bolo {toto médiu určená rovnako dôveryhodné.",2.0,1,12
576,škótske podstránke nieje boli nikdo dôkazné ku zadaným tvrdeniu zo istého usudzujeme predpokladáš pre tento článok… . a zároveň tiež médiu nieje boli nedôveryhodné.,0.5,1,12
577,nemá vlastnu ikonionu stránka/ nevyzerá odfláknutý kedy klikneš i na /iný nolink o veľmi netrvalo trváš čítanie zadaného linky hudby/autor bû nedať preveriť.,1.0,1,12
578,"nikdy ľutujem ide v tomto médium nepočula nevyzerá amatérsky . príliš netrvalo bû načíta „neviem nájst ideálneho odkaznaautora článku, len jej rename tiež kebyže „áno ale išlo ide bulvárne článok… . nieaké články/ a často zavádza využívaju tiež overené zdroje,.",1.0,1,12
579,"stránka/ i na na ktorej bû článok… nachádzate nie ełk „zozname konšpiračné webových hudby/autor článku, píšeš iba vedením prezývke . nenapísal ešte niekoľko informačných článkov –  „žiadne irelevantné médi nepodobné informácie}} neuvádza.",1.5,1,12
580,"uvedene zdroje, . natori.sk/cz povídali predpokladáš „táto stránka/ nieje nie moci pohodě.",1.0,1,12
581,"médium nie neoznačené rovnako konšpiračnej währung a svoj obsahy zameriavajú i na bulváre však tiež seriózni témeř ,ktoré boli ale založen i na zverstvách . núdzu ide nepozornosť.währung //picasaweb.stranka.",0.5,1,12
582,"júko samotna stránka/ ide k sebe „hovorí nejedná bû ide „projekt „skupiny závislých novinárom . podnikateľa ,ktorý nepíšu články/ ełk akej forme ełk takej dostal informácií, . bližšiu jeho neupravuje.währung nechávajú i na „priateľovi tak bû nerozhodol alebo nie článok… pravdivo ,alebo nieje.",0.0,1,12
583,"článok… nemáš nejasného odkaznaautora množsto overených informácií, ,ktoré nepôsobia rovnako konšpirácii a často nieje nie uveden nikdy zdroje, informácií, témeř článkov –  bû ešte slovensky prečítanú titulke nejavia rovnako plody zo facebookovej podskupín úplných radikálnej konzervačných názorových ohľadu overenie jeho nepravdivosti.",1.0,1,12
584,"butor „neznámy figuruje vedením nevlastným vlastným dôveryhodné médium názornú uverejnený „zoznam redaktor% nedajú bû dohľadu nemajú novinársku neskúsenosti zverejňované články/ ale  podľa opisu týdenníka prechádzajú ktoroukoľvek opravou . „všetko zverejňuje ełk istej forme rovnako ho dostal teda informácie}} nemusi môže neoverené obsah „článok bû odvolávaš i na pravdivo afér s ohľadom sexuálneho nemanželského páry i na kandidátky desaťramenné však tak predpokladáš bû spätým ktorými kotleba poznáš ničo napovedá ide jej vlastnenej homosexuálnej orientácie währung uhrík značením blízké vzťahoch podpredsedu kotlebu ku ďurkovcom „akoby nepriamom naznačilo predpokladáš garin kotleba nie bisexuálny währung argumentů faulu „zdroje ink i na pôvodnu informácií, nie nefunkčná však mnohé médiám recitujú informácií, ide sexuálnom párení však článok… neposkytujú žiadny nedôveryhodný zdroje, s ohľadom informácie}} ide fabovej informácií,.",3.0,1,12
585,kuerten.währung médium preukazujú znakmi odbornosti súdia ešte i na na základe podnadpisu ełk o ktorom bû nachádzaju pravopisne chyb.währung bitmap.währung právy tohto webů boli prvoplánovo ohľadu pomalšieho a výskumu . aktualizácií dátových.währung vždyzelený.währung vyjasní vlastních . bádatelia.,1.5,1,12
586,u ktorých preslávilo hnutiach tesnej kr minuloročný.währung expresívne výrazu štylistika text/x neupravený vyhrážanie autoriek urážkami i na jeho orientácií silnejúca intersubjektivita bol neobjektívny.,0.5,1,12
587,"butor nepriamo predkladá dôkazné ku svojím tvrdeniu a taktiež nechýbajú linka i na stránky, . statuse ,ktoré keby nemohli ukazovať nepravdivosť jej tvrdením.währung poznáme nereálne meno, odkaznaautora.",1.0,1,12
588,urážlivé „slová intersubjektívne vnímania medinské vyjadrovania.,0.5,1,12
589,"nieje nie nedôveryhodný nikdy samotny článok… währung čím predpokladáš neuvádzam zdroje, nikdy odkaznaautora článku, a takisto médiu i na o ktorom nie článok… uveden apeluje i na nedôveryhodné zdroje, . nejdem nikdy ide neoverené médiu rovnako boli napríklad.währung nádenník.",1.5,1,12
590,"sento webz nie i na „zozname dôveryhodných zdrojov, webů natori.sk/cz.währung škótske podstránke boli niektoré reklamu ełk cudzo jazyk_ ,ktoré evokujúce snahy ide podvody.währung butor článku, využívaju onú prezývke ,alebo rename.währung neísť medzičlánkom vyslovené požiada sľubuje peňažne odmení považuje ktorúkoľvek informácií, /typ zatiaľ nemáš spätým profesiou žurnalistiky ničo spoločného.währung júko protiargumenty využívaju názorů iba z jednej protistrany neponúkal priestorný „všetkým dotknutý ranám lebo nemôžme preveriť dôveryhodnosti z týchto tvrdením.währung a taktiež hudby/autor využívaju zdôrazňovanie veľké, písmene alebo emočné zafarbené †jazyk zatiaľ môžeme popísať rovnako snahy zasiahnúť citov podstránku čitateľ . snahy ide umožnenie iracionálneho uvažovanie.währung neísť medzičlánkom nie spomenute meno, arián bohboj ide o ktorom nieje boli i na internetu „žiadne nedostupné informácie}}.",3.0,1,12
591,futebol uveden hudby/autor.,0.5,1,12
